<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
USDRUB_TOM,D,2017-05-29,000000,56.76,56.815,56.2875,56.45,2686649000,0
USDRUB_TOM,D,2017-05-30,000000,56.585,56.7925,56.45,56.54,2427086000,0
USDRUB_TOM,D,2017-05-31,000000,56.69,56.9475,56.55,56.56,3102409000,0
USDRUB_TOM,D,2017-06-01,000000,56.58,56.7125,56.1125,56.385,2969480000,0
USDRUB_TOM,D,2017-06-02,000000,56.54,56.855,56.3825,56.6575,3355289000,0
USDRUB_TOM,D,2017-06-05,000000,56.45,56.75,56.3925,56.6,2715553000,0
USDRUB_TOM,D,2017-06-06,000000,56.585,56.7725,56.42,56.52,2701584000,0
USDRUB_TOM,D,2017-06-07,000000,56.5475,57.17,56.5,57.0825,4054680000,0
USDRUB_TOM,D,2017-06-08,000000,57.04,57.1275,56.8075,56.9175,2567125000,0
USDRUB_TOM,D,2017-06-09,000000,57.0225,57.05,56.8875,57.03,2146518000,0
USDRUB_TOM,D,2017-06-13,000000,56.9475,56.985,56.8175,56.98,2590447000,0
USDRUB_TOM,D,2017-06-14,000000,56.9375,57.5675,56.825,57.435,4674701000,0
USDRUB_TOM,D,2017-06-15,000000,57.5225,57.89,57.31,57.89,5516245000,0
USDRUB_TOM,D,2017-06-16,000000,57.855,57.855,57.4275,57.77,3932055000,0
USDRUB_TOM,D,2017-06-19,000000,57.64,58.48,57.6325,58.4425,4176780000,0
USDRUB_TOM,D,2017-06-20,000000,58.39,59.775,58.315,59.6325,6274234000,0
USDRUB_TOM,D,2017-06-21,000000,59.57,60.4275,59.3275,60.3225,6140007000,0
USDRUB_TOM,D,2017-06-22,000000,60.205,60.4075,59.6425,59.9375,4853386000,0
USDRUB_TOM,D,2017-06-23,000000,59.76,59.85,59.335,59.385,3667278000,0
USDRUB_TOM,D,2017-06-26,000000,59.19,59.29,58.77,58.77,3580773000,0
USDRUB_TOM,D,2017-06-27,000000,58.7025,59.5,58.61,59.49,3755690000,0
USDRUB_TOM,D,2017-06-28,000000,59.2475,59.8875,59.2,59.2,4079561000,0
USDRUB_TOM,D,2017-06-29,000000,59.1625,59.59,58.9075,59.425,3687722000,0
USDRUB_TOM,D,2017-06-30,000000,59.3625,59.545,58.865,58.93,3147906000,0
USDRUB_TOM,D,2017-07-03,000000,58.95,59.4825,58.79,59.265,2487611000,0
USDRUB_TOM,D,2017-07-04,000000,59.3,59.4575,59.135,59.4125,1839489000,0
USDRUB_TOM,D,2017-07-05,000000,59.3,60.26,59.3,59.9825,4796499000,0
USDRUB_TOM,D,2017-07-06,000000,60.1025,60.435,59.75,60.16,4002670000,0
USDRUB_TOM,D,2017-07-07,000000,60.4,60.625,60.2125,60.355,4238981000,0
USDRUB_TOM,D,2017-07-10,000000,60.3025,60.5375,60.1725,60.23,2500006000,0
USDRUB_TOM,D,2017-07-11,000000,60.3475,60.99,60.27,60.76,3268170000,0
USDRUB_TOM,D,2017-07-12,000000,60.6525,60.7375,59.895,60.005,3993140000,0
USDRUB_TOM,D,2017-07-13,000000,60.0975,60.285,59.6575,59.8225,3405940000,0
USDRUB_TOM,D,2017-07-14,000000,59.945,59.965,59.04,59.09,3928757000,0
USDRUB_TOM,D,2017-07-17,000000,59.1325,59.4025,58.9625,59.3275,3018806000,0
USDRUB_TOM,D,2017-07-18,000000,59.31,59.465,58.8925,59.18,2699659000,0
USDRUB_TOM,D,2017-07-19,000000,59.28,59.39,58.93,59,2980557000,0
USDRUB_TOM,D,2017-07-20,000000,59.03,59.2375,58.785,58.935,2573330000,0
USDRUB_TOM,D,2017-07-21,000000,58.955,59.4,58.7725,59.36,2523498000,0
USDRUB_TOM,D,2017-07-24,000000,59.4025,60.21,59.36,60.005,4038843000,0
USDRUB_TOM,D,2017-07-25,000000,59.985,60.195,59.7025,59.87,3236397000,0
USDRUB_TOM,D,2017-07-26,000000,59.86,60.0625,59.3625,59.3975,2607146000,0
USDRUB_TOM,D,2017-07-27,000000,59.42,59.6575,59.31,59.4975,3168598000,0
USDRUB_TOM,D,2017-07-28,000000,59.54,59.645,59.36,59.565,2523787000,0
USDRUB_TOM,D,2017-07-31,000000,59.64,60.3475,59.6,59.78,3719688000,0
USDRUB_TOM,D,2017-08-01,000000,59.885,60.3525,59.7175,60.35,2898251000,0
USDRUB_TOM,D,2017-08-02,000000,60.44,60.8425,60.375,60.59,3408949000,0
USDRUB_TOM,D,2017-08-03,000000,60.65,60.85,60.09,60.36,3436472000,0
USDRUB_TOM,D,2017-08-04,000000,60.42,60.4825,59.84,59.97,2910402000,0
USDRUB_TOM,D,2017-08-07,000000,60.0525,60.335,59.865,60.0325,2831447000,0
USDRUB_TOM,D,2017-08-08,000000,60.0775,60.11,59.705,59.8175,2889908000,0
USDRUB_TOM,D,2017-08-09,000000,59.955,60.2275,59.8725,59.9825,3005986000,0
USDRUB_TOM,D,2017-08-10,000000,59.9975,60.13,59.7175,60.11,3557632000,0
USDRUB_TOM,D,2017-08-11,000000,60.2,60.31,59.8,59.8625,3034880000,0
USDRUB_TOM,D,2017-08-14,000000,59.78,59.89,59.5625,59.87,2616185000,0
USDRUB_TOM,D,2017-08-15,000000,59.8825,60.12,59.7,59.7125,2490026000,0
USDRUB_TOM,D,2017-08-16,000000,59.7175,59.765,59.2675,59.3775,2798551000,0
USDRUB_TOM,D,2017-08-17,000000,59.4175,59.485,58.9925,59.225,3131071000,0
USDRUB_TOM,D,2017-08-18,000000,59.245,59.51,58.98,59,2644701000,0
USDRUB_TOM,D,2017-08-21,000000,59.1,59.215,58.9275,59.145,2239932000,0
USDRUB_TOM,D,2017-08-22,000000,59.1,59.1475,58.925,59.07,2077157000,0
USDRUB_TOM,D,2017-08-23,000000,59.0625,59.25,59,59.065,2124714000,0
USDRUB_TOM,D,2017-08-24,000000,59.08,59.275,59.055,59.1575,2064396000,0
USDRUB_TOM,D,2017-08-25,000000,59.12,59.2225,58.54,58.575,2922210000,0
USDRUB_TOM,D,2017-08-28,000000,58.7375,58.74,58.335,58.435,2492654000,0
USDRUB_TOM,D,2017-08-29,000000,58.53,58.89,58.425,58.835,3198193000,0
USDRUB_TOM,D,2017-08-30,000000,58.785,58.915,58.33,58.56,3349398000,0
USDRUB_TOM,D,2017-08-31,000000,58.59,58.655,57.9825,58.02,2898863000,0
USDRUB_TOM,D,2017-09-01,000000,58.0575,58.205,57.37,57.52,4081890000,0
USDRUB_TOM,D,2017-09-04,000000,57.6825,57.96,57.6575,57.8475,1965401000,0
USDRUB_TOM,D,2017-09-05,000000,57.7725,58.115,57.22,57.52,3590722000,0
USDRUB_TOM,D,2017-09-06,000000,57.5,57.58,57.24,57.35,2660293000,0
USDRUB_TOM,D,2017-09-07,000000,57.35,57.3875,56.78,56.9,3267059000,0
USDRUB_TOM,D,2017-09-08,000000,56.93,57.49,56.8275,57.3675,3532301000,0
USDRUB_TOM,D,2017-09-11,000000,57.2875,57.295,57.04,57.22,2549655000,0
USDRUB_TOM,D,2017-09-12,000000,57.18,57.765,57.13,57.71,3403403000,0
USDRUB_TOM,D,2017-09-13,000000,57.75,57.99,57.545,57.96,3495717000,0
USDRUB_TOM,D,2017-09-14,000000,57.92,57.9675,57.38,57.5,2855520000,0
USDRUB_TOM,D,2017-09-15,000000,57.45,57.78,57.3775,57.69,3378328000,0
USDRUB_TOM,D,2017-09-18,000000,57.6575,58.16,57.5025,58.11,2562980000,0
USDRUB_TOM,D,2017-09-19,000000,58.04,58.3875,57.9125,58.1275,3072189000,0
USDRUB_TOM,D,2017-09-20,000000,58.12,58.3,57.7125,58.1225,3832874000,0
USDRUB_TOM,D,2017-09-21,000000,58.24,58.365,57.755,57.9,3110119000,0
USDRUB_TOM,D,2017-09-22,000000,57.84,57.85,57.4375,57.5,2711751000,0
USDRUB_TOM,D,2017-09-25,000000,57.6025,57.75,57.24,57.555,3892219000,0
USDRUB_TOM,D,2017-09-26,000000,57.4425,58.1525,57.365,57.82,3734665000,0
USDRUB_TOM,D,2017-09-27,000000,58.05,58.3825,57.8025,58.195,5086998000,0
USDRUB_TOM,D,2017-09-28,000000,58.3425,58.585,57.905,57.91,3873935000,0
USDRUB_TOM,D,2017-09-29,000000,58.0025,58.1075,57.47,57.48,3044901000,0
USDRUB_TOM,D,2017-10-02,000000,57.5575,57.995,57.5575,57.9125,2293748000,0
USDRUB_TOM,D,2017-10-03,000000,58,58.1675,57.8225,57.9,2418366000,0
USDRUB_TOM,D,2017-10-04,000000,57.8,57.8775,57.5275,57.6875,2152597000,0
USDRUB_TOM,D,2017-10-05,000000,57.71,57.73,57.38,57.6975,2562160000,0
USDRUB_TOM,D,2017-10-06,000000,57.73,58.2625,57.68,58.19,3605410000,0
USDRUB_TOM,D,2017-10-09,000000,58.27,58.51,58.2475,58.33,2394638000,0
USDRUB_TOM,D,2017-10-10,000000,58.18,58.215,57.8,57.9875,2540328000,0
USDRUB_TOM,D,2017-10-11,000000,57.92,58.015,57.765,57.8375,2987540000,0
USDRUB_TOM,D,2017-10-12,000000,57.74,57.8425,57.615,57.6975,2326294000,0
USDRUB_TOM,D,2017-10-13,000000,57.715,57.75,57.055,57.16,3489364000,0
USDRUB_TOM,D,2017-10-16,000000,57.1775,57.3875,56.9875,57.3175,2104816000,0
USDRUB_TOM,D,2017-10-17,000000,57.3875,57.55,57.2525,57.2925,2523928000,0
USDRUB_TOM,D,2017-10-18,000000,57.32,57.505,57.17,57.425,2668325000,0
USDRUB_TOM,D,2017-10-19,000000,57.42,57.73,57.2575,57.2725,3043291000,0
USDRUB_TOM,D,2017-10-20,000000,57.415,57.64,57.365,57.4825,2930414000,0
USDRUB_TOM,D,2017-10-23,000000,57.5475,57.565,57.375,57.55,2238182000,0
USDRUB_TOM,D,2017-10-24,000000,57.5475,57.7175,57.375,57.62,3366132000,0
USDRUB_TOM,D,2017-10-25,000000,57.6575,57.8225,57.5225,57.745,3802536000,0
USDRUB_TOM,D,2017-10-26,000000,57.7,57.89,57.475,57.855,3239593000,0
USDRUB_TOM,D,2017-10-27,000000,57.965,58.7675,57.8875,58.06,5911107000,0
USDRUB_TOM,D,2017-10-30,000000,57.9975,58.095,57.6575,57.9725,3393904000,0
USDRUB_TOM,D,2017-10-31,000000,57.95,58.6125,57.9375,58.32,3896839000,0
USDRUB_TOM,D,2017-11-01,000000,58.25,58.4175,58.025,58.29,3254925000,0
USDRUB_TOM,D,2017-11-02,000000,58.22,58.4475,57.98,58.1625,2453589000,0
USDRUB_TOM,D,2017-11-03,000000,58.16,59.2825,58.16,59.08,5086398000,0
USDRUB_TOM,D,2017-11-07,000000,58.28,59.4475,58.21,59.365,4725066000,0
USDRUB_TOM,D,2017-11-08,000000,59.26,59.5875,59.06,59.2275,4517090000,0
USDRUB_TOM,D,2017-11-09,000000,59.25,59.44,59.1075,59.29,3493750000,0
USDRUB_TOM,D,2017-11-10,000000,59.3175,59.3675,58.97,59.22,2654221000,0
USDRUB_TOM,D,2017-11-13,000000,59.195,59.605,59.0725,59.35,3172673000,0
USDRUB_TOM,D,2017-11-14,000000,59.48,60.25,59.4125,60.2375,4291840000,0
USDRUB_TOM,D,2017-11-15,000000,60.42,60.92,60.02,60.215,3791304000,0
USDRUB_TOM,D,2017-11-16,000000,60.11,60.11,59.5725,59.6775,3533263000,0
USDRUB_TOM,D,2017-11-17,000000,59.65,59.7625,59.0025,59.08,2991532000,0
USDRUB_TOM,D,2017-11-20,000000,59.2825,59.595,59.115,59.345,2763362000,0
USDRUB_TOM,D,2017-11-21,000000,59.405,59.545,59.09,59.1775,2424607000,0
USDRUB_TOM,D,2017-11-22,000000,59.15,59.165,58.4375,58.485,3427166000,0
USDRUB_TOM,D,2017-11-23,000000,58.56,58.56,58.32,58.45,2486294000,0
USDRUB_TOM,D,2017-11-27,000000,58.4,58.5125,58.04,58.4975,2547425000,0
USDRUB_TOM,D,2017-11-28,000000,58.5,58.5625,58.2125,58.36,3017158000,0
USDRUB_TOM,D,2017-11-29,000000,58.5075,58.715,58.245,58.62,3041957000,0
USDRUB_TOM,D,2017-11-30,000000,58.55,58.74,58.36,58.45,3842570000,0
USDRUB_TOM,D,2017-12-04,000000,58.97,59.13,58.65,58.8075,2420470000,0
USDRUB_TOM,D,2017-12-05,000000,58.8025,58.8625,58.595,58.75,2470975000,0
USDRUB_TOM,D,2017-12-06,000000,58.75,59.25,58.73,59.23,2651789000,0
USDRUB_TOM,D,2017-12-07,000000,59.2225,59.39,59.0775,59.1775,3044084000,0
USDRUB_TOM,D,2017-12-11,000000,59.2,59.33,58.88,59.005,2116116000,0
USDRUB_TOM,D,2017-12-12,000000,58.91,59.3025,58.775,59.285,2775782000,0
USDRUB_TOM,D,2017-12-13,000000,59.2575,59.2625,58.5325,58.6125,2944992000,0
USDRUB_TOM,D,2017-12-14,000000,58.665,58.92,58.535,58.76,2636719000,0
USDRUB_TOM,D,2017-12-18,000000,58.7475,58.78,58.55,58.6625,2008056000,0
USDRUB_TOM,D,2017-12-19,000000,58.64,58.88,58.54,58.7625,2624288000,0
USDRUB_TOM,D,2017-12-20,000000,58.7175,58.8325,58.5925,58.71,2334460000,0
USDRUB_TOM,D,2017-12-21,000000,58.71,58.72,58.4175,58.4625,2413024000,0
USDRUB_TOM,D,2017-12-25,000000,58.72,59.0025,57.8,57.9625,1620770000,0
USDRUB_TOM,D,2017-12-26,000000,58.0925,58.0925,57.55,57.62,2781328000,0
USDRUB_TOM,D,2017-12-27,000000,57.6,57.9375,57.38,57.745,3684941000,0
USDRUB_TOM,D,2017-12-28,000000,57.74,57.74,57.385,57.5025,3161043000,0
USDRUB_TOM,D,2018-01-03,000000,57.6575,57.89,57.1225,57.22,615632000,0
USDRUB_TOM,D,2018-01-04,000000,57.2,57.29,56.8,56.84,710635000,0
USDRUB_TOM,D,2018-01-09,000000,57.0875,57.185,56.815,56.995,2719489000,0
USDRUB_TOM,D,2018-01-10,000000,56.8875,57.1,56.7625,57.0325,3018949000,0
USDRUB_TOM,D,2018-01-11,000000,57.03,57.08,56.4175,56.4275,2607454000,0
USDRUB_TOM,D,2018-01-15,000000,56.59,56.59,56.2025,56.32,2997944000,0
USDRUB_TOM,D,2018-01-16,000000,56.3,56.5475,56.3,56.53,2826092000,0
USDRUB_TOM,D,2018-01-17,000000,56.66,56.965,56.55,56.7525,4325762000,0
USDRUB_TOM,D,2018-01-18,000000,56.805,56.86,56.4075,56.525,2919383000,0
USDRUB_TOM,D,2018-01-22,000000,56.73,56.73,56.44,56.495,2304457000,0
USDRUB_TOM,D,2018-01-23,000000,56.44,56.5925,56.3125,56.35,3379704000,0
USDRUB_TOM,D,2018-01-24,000000,56.38,56.4725,56.17,56.1725,3068274000,0
USDRUB_TOM,D,2018-01-25,000000,56.09,56.1475,55.585,55.9275,4194741000,0
USDRUB_TOM,D,2018-01-29,000000,56.25,56.525,56.15,56.32,3413821000,0
USDRUB_TOM,D,2018-01-30,000000,56.35,56.44,55.885,56.385,3626559000,0
USDRUB_TOM,D,2018-01-31,000000,56.425,56.425,56.065,56.2075,2738610000,0
USDRUB_TOM,D,2018-02-01,000000,56.2525,56.43,55.9,55.92,3126293000,0
USDRUB_TOM,D,2018-02-05,000000,56.575,57.23,56.4875,57.195,3904880000,0
USDRUB_TOM,D,2018-02-06,000000,57.345,57.4375,56.855,56.855,4911683000,0
USDRUB_TOM,D,2018-02-07,000000,56.9325,57.63,56.75,57.61,4123638000,0
USDRUB_TOM,D,2018-02-08,000000,57.6525,58.4275,57.51,58.4225,5650285000,0
USDRUB_TOM,D,2018-02-12,000000,58.0675,58.1725,57.66,57.83,3479908000,0
USDRUB_TOM,D,2018-02-13,000000,57.8075,57.97,57.61,57.63,3074488000,0
USDRUB_TOM,D,2018-02-14,000000,57.69,57.795,56.7,56.71,5189427000,0
USDRUB_TOM,D,2018-02-15,000000,56.65,56.88,56.3925,56.3925,3772255000,0
USDRUB_TOM,D,2018-02-19,000000,56.39,56.55,56.24,56.46,2376145000,0
USDRUB_TOM,D,2018-02-20,000000,56.45,56.7725,56.4,56.565,2958182000,0
USDRUB_TOM,D,2018-02-21,000000,56.62,56.775,56.4425,56.76,2512223000,0
USDRUB_TOM,D,2018-02-26,000000,56.09,56.155,55.7025,55.705,3966980000,0
USDRUB_TOM,D,2018-02-27,000000,55.6975,56.35,55.5575,56.275,3577337000,0
USDRUB_TOM,D,2018-02-28,000000,56.3325,56.47,56.0375,56.3325,3434201000,0
USDRUB_TOM,D,2018-03-01,000000,56.4,57.055,56.335,56.8225,4928481000,0
USDRUB_TOM,D,2018-03-05,000000,56.8575,57.3125,56.415,56.42,3525615000,0
USDRUB_TOM,D,2018-03-06,000000,56.52,56.76,56.26,56.67,3440729000,0
USDRUB_TOM,D,2018-03-12,000000,56.7275,56.9925,56.485,56.88,2596091000,0
USDRUB_TOM,D,2018-03-13,000000,56.86,57.135,56.64,57.02,3258263000,0
USDRUB_TOM,D,2018-03-14,000000,57.05,57.32,56.7625,57.1225,3235184000,0
USDRUB_TOM,D,2018-03-15,000000,57.075,57.5275,56.9275,57.46,4131589000,0
USDRUB_TOM,D,2018-03-19,000000,57.54,58.0425,57.46,57.84,3759577000,0
USDRUB_TOM,D,2018-03-20,000000,57.65,57.895,57.42,57.53,3259684000,0
USDRUB_TOM,D,2018-03-21,000000,57.545,57.6075,56.85,56.88,3233714000,0
USDRUB_TOM,D,2018-03-22,000000,56.9325,57.2825,56.73,57.245,3766525000,0
USDRUB_TOM,D,2018-03-26,000000,56.94,57.5225,56.825,57.1625,3705371000,0
USDRUB_TOM,D,2018-03-27,000000,57.15,57.53,57.09,57.5125,3070757000,0
USDRUB_TOM,D,2018-03-28,000000,57.5675,57.8825,57.47,57.7225,3328652000,0
USDRUB_TOM,D,2018-03-29,000000,57.7225,57.84,57.2475,57.2575,3306299000,0
USDRUB_TOM,D,2018-03-30,000000,57.2825,57.475,57.0275,57.145,2225938000,0
USDRUB_TOM,D,2018-04-02,000000,57.2,57.6475,57.1625,57.4825,1800588000,0
USDRUB_TOM,D,2018-04-03,000000,57.46,57.7025,57.4175,57.57,2562832000,0
USDRUB_TOM,D,2018-04-04,000000,57.665,57.91,57.41,57.445,3080401000,0
USDRUB_TOM,D,2018-04-05,000000,57.5125,57.78,57.5075,57.71,2821175000,0
USDRUB_TOM,D,2018-04-06,000000,57.7825,58.175,57.73,58.175,3891118000,0
USDRUB_TOM,D,2018-04-09,000000,58.175,60.66,58.1625,60.66,9770577000,0
USDRUB_TOM,D,2018-04-10,000000,60.2825,63.95,60.28,63.0225,9701149000,0
USDRUB_TOM,D,2018-04-11,000000,63.5,65.0575,62,62.59,8503451000,0
USDRUB_TOM,D,2018-04-12,000000,62.92,63.1,61.26,61.99,4927696000,0
USDRUB_TOM,D,2018-04-13,000000,61.9,62.295,61.1725,62.05,3813496000,0
USDRUB_TOM,D,2018-04-16,000000,62.6175,62.62,60.985,61.165,4143703000,0
USDRUB_TOM,D,2018-04-17,000000,61.0675,62.0575,60,61.5575,4418951000,0
USDRUB_TOM,D,2018-04-18,000000,61.89,61.98,60.75,60.85,3774244000,0
USDRUB_TOM,D,2018-04-19,000000,60.835,61.205,60.5625,60.8925,3559527000,0
USDRUB_TOM,D,2018-04-20,000000,60.95,61.6025,60.95,61.4,2820164000,0
USDRUB_TOM,D,2018-04-23,000000,61.37,62.1875,61.3,61.805,4125839000,0
USDRUB_TOM,D,2018-04-24,000000,61.69,61.8025,61.355,61.62,3267289000,0
USDRUB_TOM,D,2018-04-25,000000,61.6825,62.49,61.6375,62.365,4343289000,0
USDRUB_TOM,D,2018-04-26,000000,62.235,63.04,62.15,62.72,4862882000,0
USDRUB_TOM,D,2018-04-27,000000,62.7275,62.8475,61.7,62.155,3198618000,0
USDRUB_TOM,D,2018-04-28,000000,62.11,62.3,61.7075,62.27,906932000,0
USDRUB_TOM,D,2018-04-30,000000,62.3,63.17,62.2025,62.9675,742689000,0
USDRUB_TOM,D,2018-05-02,000000,63.335,64.2975,63.16,64.02,1254303000,0
USDRUB_TOM,D,2018-05-03,000000,63.71,63.8875,62.85,63.025,3953104000,0
USDRUB_TOM,D,2018-05-04,000000,63.08,63.4775,62.35,62.505,3818202000,0
USDRUB_TOM,D,2018-05-07,000000,62.7575,63.015,62.455,62.9325,2627189000,0
USDRUB_TOM,D,2018-05-08,000000,62.88,63.6775,62.81,63.225,3178630000,0
USDRUB_TOM,D,2018-05-10,000000,62.575,62.685,61.57,61.71,3750840000,0
USDRUB_TOM,D,2018-05-11,000000,61.75,62.0425,61.415,61.93,3455599000,0
USDRUB_TOM,D,2018-05-14,000000,61.925,61.9475,61.55,61.85,2710178000,0
USDRUB_TOM,D,2018-05-15,000000,61.915,62.77,61.785,62.3175,5524445000,0
USDRUB_TOM,D,2018-05-16,000000,62.375,62.645,61.61,61.73,4132040000,0
USDRUB_TOM,D,2018-05-17,000000,61.8775,62.22,61.7275,62.185,2907133000,0
USDRUB_TOM,D,2018-05-18,000000,62.14,62.7,61.8325,62.2575,3486418000,0
USDRUB_TOM,D,2018-05-21,000000,62.48,62.715,61.515,61.6,4006983000,0
USDRUB_TOM,D,2018-05-22,000000,61.425,61.6475,60.9375,61.21,4400834000,0
USDRUB_TOM,D,2018-05-23,000000,61.42,61.82,61.26,61.33,4573689000,0
USDRUB_TOM,D,2018-05-24,000000,61.35,61.67,61.2875,61.6,3424174000,0
USDRUB_TOM,D,2018-05-25,000000,61.68,62.34,61.52,62.2875,4063324000,0
USDRUB_TOM,D,2018-05-28,000000,62.305,62.4975,62.1025,62.32,2121261000,0
USDRUB_TOM,D,2018-05-29,000000,62.38,62.93,62.35,62.815,4168054000,0
USDRUB_TOM,D,2018-05-30,000000,62.725,62.73,62,62.075,3438473000,0
USDRUB_TOM,D,2018-05-31,000000,62.09,62.56,61.9375,62.405,4145131000,0
USDRUB_TOM,D,2018-06-01,000000,62.4,62.4,61.935,62.1925,2918735000,0
USDRUB_TOM,D,2018-06-04,000000,62.1,62.1675,61.81,62.0575,2153394000,0
USDRUB_TOM,D,2018-06-05,000000,61.89,62.455,61.855,62.15,3615866000,0
USDRUB_TOM,D,2018-06-06,000000,61.95,62.17,61.7525,61.7675,3098994000,0
USDRUB_TOM,D,2018-06-07,000000,61.755,62.655,61.6825,62.4175,3581315000,0
USDRUB_TOM,D,2018-06-08,000000,62.535,62.9425,62.2325,62.31,4610340000,0
USDRUB_TOM,D,2018-06-09,000000,62.35,62.5975,62.1,62.525,315010000,0
USDRUB_TOM,D,2018-06-11,000000,62.2275,62.92,62.05,62.8175,765671000,0
USDRUB_TOM,D,2018-06-13,000000,63.035,63.235,62.28,62.535,4069533000,0
USDRUB_TOM,D,2018-06-14,000000,62.395,62.6475,61.955,62.63,4335856000,0
USDRUB_TOM,D,2018-06-15,000000,62.49,63.35,62.4325,63.1975,3985785000,0
USDRUB_TOM,D,2018-06-18,000000,63.25,63.8,63.185,63.4525,4061165000,0
USDRUB_TOM,D,2018-06-19,000000,63.95,64.22,63.6575,63.875,5029563000,0
USDRUB_TOM,D,2018-06-20,000000,63.83,63.83,63.405,63.69,3064894000,0
USDRUB_TOM,D,2018-06-21,000000,63.88,63.93,63.465,63.715,3689154000,0
USDRUB_TOM,D,2018-06-22,000000,63.325,63.3625,62.805,62.895,3492962000,0
USDRUB_TOM,D,2018-06-25,000000,63.27,63.39,62.6225,62.7825,3867170000,0
USDRUB_TOM,D,2018-06-26,000000,62.8,63.365,62.7225,63.0275,3663711000,0
USDRUB_TOM,D,2018-06-27,000000,63.11,63.3975,62.87,63.23,3526636000,0
USDRUB_TOM,D,2018-06-28,000000,63.305,63.49,62.8,62.8,3547068000,0
USDRUB_TOM,D,2018-06-29,000000,62.75,62.8775,62.57,62.77,3110145000,0
USDRUB_TOM,D,2018-07-02,000000,63.1325,63.6,62.9825,63.43,2909325000,0
USDRUB_TOM,D,2018-07-03,000000,63.2125,63.365,63.085,63.145,2499951000,0
USDRUB_TOM,D,2018-07-04,000000,63.055,63.355,62.95,63.24,1845221000,0
USDRUB_TOM,D,2018-07-05,000000,63.19,63.36,62.9325,63.115,2768599000,0
USDRUB_TOM,D,2018-07-06,000000,63.15,63.255,62.905,62.9725,2486935000,0
USDRUB_TOM,D,2018-07-09,000000,62.8775,62.935,62.4225,62.485,2701256000,0
USDRUB_TOM,D,2018-07-10,000000,62.5025,62.64,61.6375,61.735,3495454000,0
USDRUB_TOM,D,2018-07-11,000000,62.03,62.45,61.6375,62.3575,4714093000,0
USDRUB_TOM,D,2018-07-12,000000,62.2475,62.3175,61.915,62.255,3752392000,0
USDRUB_TOM,D,2018-07-13,000000,62.245,62.76,62.06,62.56,3075140000,0
USDRUB_TOM,D,2018-07-16,000000,62.4825,62.4825,62.095,62.33,2497583000,0
USDRUB_TOM,D,2018-07-17,000000,62.42,62.6,62.3525,62.6,3213026000,0
USDRUB_TOM,D,2018-07-18,000000,62.7475,63.2575,62.6925,62.9625,3604961000,0
USDRUB_TOM,D,2018-07-19,000000,63.05,63.795,63.025,63.6625,4269757000,0
USDRUB_TOM,D,2018-07-20,000000,63.605,63.6475,63.2875,63.515,3028729000,0
USDRUB_TOM,D,2018-07-23,000000,63.3725,63.4275,62.9675,63.0675,3205401000,0
USDRUB_TOM,D,2018-07-24,000000,63.09,63.5475,62.65,63.325,3870088000,0
USDRUB_TOM,D,2018-07-25,000000,63.2225,63.32,62.8075,62.82,3080875000,0
USDRUB_TOM,D,2018-07-26,000000,62.84,63.095,62.8275,62.955,2757679000,0
USDRUB_TOM,D,2018-07-27,000000,62.9475,63.0475,62.65,62.7975,2208347000,0
USDRUB_TOM,D,2018-07-30,000000,62.815,62.89,62.1825,62.2375,2621713000,0
USDRUB_TOM,D,2018-07-31,000000,62.33,62.5925,62.2175,62.5025,2358786000,0
USDRUB_TOM,D,2018-08-01,000000,62.6,63.08,62.4775,63.045,3021161000,0
USDRUB_TOM,D,2018-08-02,000000,63.005,63.56,63.005,63.405,3858814000,0
USDRUB_TOM,D,2018-08-03,000000,63.45,63.54,63.15,63.3375,2547994000,0
USDRUB_TOM,D,2018-08-06,000000,63.395,63.79,63.3725,63.74,2280686000,0
USDRUB_TOM,D,2018-08-07,000000,63.6,63.6375,63.38,63.49,2005977000,0
USDRUB_TOM,D,2018-08-08,000000,63.53,65.69,63.4475,65.5475,5872912000,0
USDRUB_TOM,D,2018-08-09,000000,66.2,66.7275,65.7725,66.65,4504212000,0
USDRUB_TOM,D,2018-08-10,000000,66.8125,67.9275,66.515,67.72,5497577000,0
USDRUB_TOM,D,2018-08-13,000000,68.6525,68.66,67.3525,67.8,4873787000,0
USDRUB_TOM,D,2018-08-14,000000,67.1175,67.12,66.3075,66.34,4069908000,0
USDRUB_TOM,D,2018-08-15,000000,66.4525,67.775,66.2325,67.29,3967535000,0
USDRUB_TOM,D,2018-08-16,000000,66.55,67.175,66.55,66.8425,3002562000,0
USDRUB_TOM,D,2018-08-17,000000,66.7675,67.645,66.765,67.03,3457886000,0
USDRUB_TOM,D,2018-08-20,000000,67.21,67.3575,66.9875,67.1075,2311954000,0
USDRUB_TOM,D,2018-08-21,000000,66.95,67.625,66.855,67.275,3780960000,0
USDRUB_TOM,D,2018-08-22,000000,67.375,68.45,67.3625,68.03,4459633000,0
USDRUB_TOM,D,2018-08-23,000000,68.19,69.01,67.45,68.19,5923738000,0
USDRUB_TOM,D,2018-08-24,000000,67.7775,67.97,67.0575,67.1,2871076000,0
USDRUB_TOM,D,2018-08-27,000000,67.385,67.6875,66.975,67.52,2439412000,0
USDRUB_TOM,D,2018-08-28,000000,67.48,67.93,67.2,67.87,2539481000,0
