Date	High	Low	Open	Volume	Close	Dividend
08/31/2006	37395.48	36897.2	36897.2	0	37285.94	
08/29/2006	37056.71	36686.71	36686.71	0	36897.2	
08/28/2006	36879.61	36519.58	36861.66	0	36686.71	
08/25/2006	37028.36	36555.93	36651.38	0	36861.66	
08/24/2006	37121.81	36173.85	37121.81	0	36651.38	
08/23/2006	37310.35	36881.57	37130.81	0	37121.81	
08/22/2006	37568.19	37001.61	37164.93	0	37130.81	
08/21/2006	37471.54	37012.44	37384.79	0	37164.93	
08/18/2006	38076.4	37135.94	37885.28	0	37384.79	
08/17/2006	38787.65	37705.05	38433.41	0	37885.28	
08/16/2006	38433.41	37673.34	37806.51	0	38433.41	
08/15/2006	37806.51	36925.04	37631.07	0	37806.51	
08/14/2006	37804.99	37418.11	37418.11	0	37631.07	
08/11/2006	38026.75	37282.77	37389.25	0	37418.11	
08/10/2006	37563.33	36723.5	37563.33	0	37389.25	
08/09/2006	37563.33	36337.87	36535.75	0	37563.33	
08/08/2006	36790.75	35967.54	35967.54	0	36535.75	
08/07/2006	36159.61	35651.75	36159.61	0	35967.54	
08/04/2006	36269.27	35262.86	35262.86	0	36159.61	
08/03/2006	36104.2	35147.22	35721.64	0	35262.86	
08/02/2006	35935.22	35399.47	35742.75	0	35721.64	
08/01/2006	36487.48	35552.88	36067.92	0	35742.75	
07/31/2006	36574.24	35909.28	36101.89	0	36067.92	
07/28/2006	36804.54	35922.16	36747.28	0	36101.89	
07/27/2006	37030.22	35984.53	35984.53	0	36747.28	
07/26/2006	36012.53	35073.24	35264.4	0	35984.53	
07/25/2006	35541.14	34878.14	34959.03	0	35264.4	
07/24/2006	35107.54	34697.85	34988.8	0	34959.03	
07/21/2006	35311.04	34492.57	35311.04	0	34988.8	
07/20/2006	35346.9	33554.41	33554.41	0	35311.04	
07/19/2006	33929.13	33368.76	33617.96	0	33554.41	
07/18/2006	33617.96	32492.81	32702.89	0	33617.96	
07/17/2006	33831.69	32195.66	33831.69	0	32702.89	
07/14/2006	35010.46	33728.63	35010.46	0	33831.69	
07/13/2006	35815.54	34167.89	35815.54	0	35010.46	
07/12/2006	36516.07	35641.31	35955.8	0	35815.54	
07/11/2006	36549.02	35820.29	36148.39	0	35955.8	
07/10/2006	36355.7	35813.29	36202.23	0	36148.39	
07/07/2006	36448.76	35698.74	35698.74	0	36202.23	
07/06/2006	35777.02	34554.2	35385.02	0	35698.74	
07/05/2006	36481.23	35322.46	36481.23	0	35385.02	
07/04/2006	36481.23	35456.47	35456.47	0	36481.23	
07/03/2006	35615.53	35193.65	35453.31	0	35456.47	
06/30/2006	35589	34031.08	34031.08	0	35453.31	
06/29/2006	34091.04	33207.1	33207.1	0	34031.08	
06/28/2006	33357.87	31781.29	32470.42	0	33207.1	
06/27/2006	32476.62	31491.56	31950.56	0	32470.42	
06/26/2006	33672.45	31623.84	33132.3	0	31950.56	
06/23/2006	34322.61	32782.48	34228.99	0	33132.3	
06/22/2006	35378.37	33762	33762	0	34228.99	
06/21/2006	34902.7	33422.2	34601.4	0	33762	
06/20/2006	34841.07	34162.51	34807.73	0	34601.4	
06/19/2006	34807.73	33818.06	34048.04	0	34807.73	
06/16/2006	35057.95	33627.4	33627.4	0	34048.04	
06/15/2006	34322.56	32899.74	32899.74	0	33627.4	
06/14/2006	33065.05	32167.82	32384.42	0	32899.74	
06/13/2006	34330.32	31557.8	34330.32	0	32384.42	
06/12/2006	35107.78	34201.88	34802.58	0	34330.32	
06/09/2006	36104.61	34358.19	35338.66	0	34802.58	
06/08/2006	36797.54	35275.36	36709.55	0	35338.66	
06/07/2006	37852.93	36604.27	37464.43	0	36709.55	
06/06/2006	37964.03	37213.54	37964.03	0	37464.43	
06/05/2006	39285.8	37693.96	39285.8	0	37964.03	
06/02/2006	39428.14	38395.24	38395.24	0	39285.8	
06/01/2006	38760.08	37939.22	38132.21	0	38395.24	
05/31/2006	38443.2	36405.71	37860.8	0	38132.21	
05/30/2006	38908.6	37471.28	38908.6	0	37860.8	
05/29/2006	38971.53	38267.81	38593.47	0	38908.6	
05/26/2006	38593.47	36730.24	36730.24	0	38593.47	
05/25/2006	36814.1	35987.15	36100.7	0	36730.24	
05/24/2006	37235.49	35636.55	37235.49	0	36100.7	
05/23/2006	37259.18	35277.93	36351.06	0	37235.49	
05/22/2006	39774.21	36055.39	39643.68	0	36351.06	
05/18/2006	40439.24	38943.17	40439.24	0	39643.68	
05/17/2006	41891.45	40389.37	41044.06	0	40439.24	
05/16/2006	41063.39	39945.49	40268.68	0	41044.06	
05/15/2006	41970.8	39838.1	41970.8	0	40268.68	
05/12/2006	43713.19	41858.17	43713.19	0	41970.8	
05/11/2006	43890.18	43313.6	43598.99	0	43713.19	
05/10/2006	44563.26	43354.94	44563.26	0	43598.99	
05/09/2006	45049.8	44295.36	44712.89	0	44563.26	
05/08/2006	44735.12	44212.76	44212.76	0	44712.89	
05/05/2006	44865.95	43981.26	44251.44	0	44212.76	
05/04/2006	44651.81	43963.01	44647.82	0	44251.44	
05/03/2006	45084.83	44359.67	44413.62	0	44647.82	
05/02/2006	44420.59	43571.38	44030.35	0	44413.62	
05/01/2006	44237.24	43627.67	43880.43	0	44030.35	
04/28/2006	44419.88	43335.99	43752.02	0	43880.43	
04/27/2006	45481.73	43496.82	44745.54	0	43752.02	
04/26/2006	45712.51	44414.15	45352.51	0	44745.54	
04/25/2006	45683.94	45187.27	45278.39	0	45352.51	
04/24/2006	45516.79	44709.38	45075.89	0	45278.39	
04/21/2006	45075.89	43787.81	43872.79	0	45075.89	
04/20/2006	43970.97	43433.71	43732.47	0	43872.79	
04/19/2006	44173.44	42864.85	42864.85	0	43732.47	
04/18/2006	42864.85	41860.66	41860.66	0	42864.85	
04/17/2006	42380.27	41705.27	42212.03	0	41860.66	
04/14/2006	42266.96	41820.59	41919.25	0	42212.03	
04/13/2006	43115.57	41737.25	42505.02	0	41919.25	
04/12/2006	42890.29	42086.49	42890.29	0	42505.02	
04/11/2006	43398.27	42288.28	43099.34	0	42890.29	
04/10/2006	44284.37	42892.77	44284.17	0	43099.34	
04/07/2006	44492.09	43575.41	43710.59	0	44284.17	
04/06/2006	44515.8	43510.6	44088.59	0	43710.59	
04/05/2006	44633.43	43858.15	44070.94	0	44088.59	
04/04/2006	44280.31	43378.49	44028.4	0	44070.94	
04/03/2006	44078.42	42911.32	42911.32	0	44028.4	
03/31/2006	43365.31	42518.63	42941.7	0	42911.32	
03/30/2006	43122.4	42334.31	42507.02	0	42941.7	
03/29/2006	42507.02	40715.56	41742.09	0	42507.02	
03/28/2006	42861.12	41442.62	42710.46	0	41742.09	
03/27/2006	43401.36	42395.35	43273.94	0	42710.46	
03/24/2006	44635.54	43145.15	44531.22	0	43273.94	
03/23/2006	44825.88	44206.06	44328.8	0	44531.22	
03/22/2006	44399.44	43211.02	44399.44	0	44328.8	
03/21/2006	44426.27	43628.48	44426.27	0	44399.44	
03/20/2006	44868.07	44161.2	44688.12	0	44426.27	
03/17/2006	44940.53	43939.39	44051.34	0	44688.12	
03/16/2006	44062.18	43102.16	43236.71	0	44051.34	
03/15/2006	44120.34	42906.72	42906.72	0	43236.71	
03/14/2006	44452.72	42716.39	44345.95	0	42906.72	
03/13/2006	44352.67	42521.94	42521.94	0	44345.95	
03/10/2006	42896.35	41960.22	42863.37	0	42521.94	
03/09/2006	43721.1	42340.43	42340.43	0	42863.37	
03/08/2006	43889.75	41465.27	43889.75	0	42340.43	
03/07/2006	45997.07	43342.71	45997.07	0	43889.75	
03/06/2006	46795.15	45705.52	46366.23	0	45997.07	
03/03/2006	47168.78	46206	46890.8	0	46366.23	
03/02/2006	48075.44	46747.6	47492.97	0	46890.8	
03/01/2006	47492.97	46512.79	47015.88	0	47492.97	
02/28/2006	48192.31	46896.96	47728.5	0	47015.88	
02/27/2006	47728.5	46838.1	46838.1	0	47728.5	
02/24/2006	47209.78	46362.99	46553.57	0	46838.1	
02/23/2006	46879.75	46190.45	46265.39	0	46553.57	
02/22/2006	46714.47	45977.9	46710.93	0	46265.39	
02/21/2006	46941.71	46319.99	46537.6	0	46710.93	
02/20/2006	47073.96	46067.84	46244.32	0	46689.01	
02/17/2006	46707.37	45361.34	45361.34	0	46244.32	
02/16/2006	45437.96	43803.98	43803.98	0	45361.34	
02/15/2006	44187.43	43053.71	43507.51	0	43803.98	
02/14/2006	44046.29	42944.83	44046.29	0	43507.51	
02/13/2006	44985.2	43856.46	44772.93	0	44046.29	
02/10/2006	44812.49	43606.05	44117.47	0	44772.93	
02/09/2006	44523.94	43785.09	43842.68	0	44117.47	
02/08/2006	44652.96	43400.3	44652.96	0	43842.68	
02/07/2006	45432.81	44557.78	44855.61	0	44652.96	
02/06/2006	44855.61	43905	44228.02	0	44855.61	
02/03/2006	44865.87	43956.68	44841.03	0	44228.02	
02/02/2006	45844.58	44429.31	45250.66	0	44685.93	
02/01/2006	45531.97	44447.89	44590.22	0	45250.66	
01/31/2006	45182.98	44320.07	44891.25	0	44590.22	
01/30/2006	45415.19	44648.7	45315.15	0	44891.25	
01/27/2006	46475.74	45163.46	45784.09	0	45315.15	
01/26/2006	46281.42	45318.65	45746.17	0	45784.09	
01/25/2006	45782.41	44434.54	44434.54	0	45746.17	
01/24/2006	44660.8	43697.68	43851.42	0	44434.54	
01/23/2006	44465.68	43110.24	44465.68	0	43744.14	
01/20/2006	44742.85	43645.23	43645.23	0	44465.68	
01/19/2006	43663.96	42622.9	42622.9	0	43645.23	
01/18/2006	44076.91	42160.15	44076.91	0	42622.9	
01/17/2006	44297.84	43249.62	43628.83	0	44076.91	
01/16/2006	43628.83	41656.78	41905.41	0	43628.83	
01/06/2006	42354.18	41348.01	41722.4	0	41905.41	
01/05/2006	41722.4	40925.73	41362.47	0	41722.4	
01/04/2006	41590.74	40665.44	40665.44	0	41362.47	
01/03/2006	40756.77	39723.91	39790.72	0	40665.44	
01/02/2006	39856.22	39398.86	39777.7	0	39790.72	
12/30/2005	40011.93	39637.32	39837.27	0	39777.7	
12/29/2005	39837.27	39212.12	39220.17	0	39837.27	
12/28/2005	39220.17	38826.99	39015.86	0	39220.17	
12/27/2005	39288.91	38823.66	39139.08	0	39015.86	
12/26/2005	39303.05	38919.51	38919.51	0	39139.08	
12/23/2005	39111.88	38353.12	38353.12	0	38919.51	
12/22/2005	38550.51	38095.5	38210.24	0	38353.12	
12/21/2005	38321.13	37644.25	37729.42	0	38210.24	
12/20/2005	37980.32	37536.94	37960.13	0	37628.09	
12/19/2005	38046.2	37704.38	37716.7	0	37960.13	
12/16/2005	37734.67	37465.1	37631.57	0	37716.7	
12/15/2005	38407.96	37315.89	37870.57	0	37631.57	
12/14/2005	38300.1	37727.54	37741.7	0	37870.57	
12/13/2005	38439.32	37579.61	38202.19	0	37741.7	
12/12/2005	38283.48	37496.18	37496.18	0	38202.19	
12/09/2005	38647.48	37272.56	38587.77	0	37496.18	
12/08/2005	38587.77	37734.09	38441.59	0	38587.77	
12/07/2005	39274.11	38244.15	38917.82	0	38441.59	
12/06/2005	39288.19	38761.64	39130.73	0	38917.82	
12/05/2005	39130.73	38376.33	38573.71	0	39130.73	
12/02/2005	39108.5	38296.91	38296.91	0	38573.71	
12/01/2005	38296.91	37770.91	38088.65	0	38296.91	
11/30/2005	38190.02	37495.22	37495.22	0	38088.65	
11/29/2005	37515.97	36267.05	36621.47	0	37495.22	
11/28/2005	36851.09	36371.69	36759.89	0	36621.47	
11/25/2005	37220.8	36576.32	36907.79	0	36759.89	
11/24/2005	36917.32	36015.96	36179.29	0	36907.79	
11/23/2005	36181.81	35254.14	35254.14	0	36179.29	
11/22/2005	35878.17	35044.91	35654.99	0	35254.14	
11/21/2005	35716.71	35174.43	35314.31	0	35654.99	
11/18/2005	35395.55	34901.2	35127.34	0	35314.31	
11/17/2005	35311.28	34857.62	34866.57	0	35127.34	
11/16/2005	34866.57	34295.93	34324.04	0	34866.57	
11/15/2005	34703.2	34171.51	34171.51	0	34324.04	
11/14/2005	34477	34024.57	34096.32	0	34171.51	
11/11/2005	35098.31	33993.75	34709.65	0	34096.32	
11/10/2005	34709.65	33776.82	33848.29	0	34709.65	
11/09/2005	33952.18	33454.49	33749.43	0	33848.29	
11/08/2005	33917.61	33420.83	33830.1	0	33749.43	
11/07/2005	33835.02	33120.7	33152.1	0	33830.1	
11/02/2005	33336.53	32691.44	32791.99	0	33152.1	
11/01/2005	32877.32	31963.99	31963.99	0	32791.99	
10/31/2005	32091.39	31038.52	31038.52	0	31963.99	
10/28/2005	31273.31	30922.66	31273.31	0	31038.52	
10/27/2005	31534.66	30767.61	31474.44	0	31273.31	
10/26/2005	32179.61	31335.67	31669.96	0	31474.44	
10/25/2005	32438.52	31516.67	31845.7	0	31669.96	
10/24/2005	32081.09	31428.62	31428.62	0	31845.7	
10/21/2005	31631.09	30809.64	31403.9	0	31428.62	
10/20/2005	31489.25	30766.71	30766.71	0	31403.9	
10/19/2005	31586.83	30633.42	31586.83	0	30766.71	
10/18/2005	32229.5	31448.09	31850.68	0	31586.83	
10/17/2005	31895.33	31087.33	31440.03	0	31850.68	
10/14/2005	32295.36	31055.13	32054.34	0	31440.03	
10/13/2005	33199.39	31810.95	33118.44	0	32054.34	
10/12/2005	34082.4	32969.81	34040.21	0	33118.44	
10/11/2005	34050.9	33370.83	33505.96	0	34040.21	
10/10/2005	33806.82	32941.04	33413.61	0	33505.96	
10/07/2005	33798.88	33032.37	33510.39	0	33413.61	
10/06/2005	34775.67	33398.66	34775.67	0	33510.39	
10/05/2005	35773.95	34588.45	35624.79	0	34775.67	
10/04/2005	35809.9	34300.9	34300.9	0	35624.79	
10/03/2005	34300.9	32412.52	33333.23	0	34300.9	
09/30/2005	33485.25	33014.68	33396.23	0	33333.23	
09/29/2005	33511.8	32744.95	32744.95	0	33396.23	
09/28/2005	33503.88	32504.91	33319.18	0	32744.95	
09/27/2005	33727.3	33127.64	33516.04	0	33319.18	
09/26/2005	33545.63	33239.65	33250.45	0	33516.04	
09/23/2005	33474.15	33098.81	33465.61	0	33195.6	
09/22/2005	34014.59	33366.91	33863.82	0	33465.61	
09/21/2005	34002.48	33633.05	33719.3	0	33863.82	
09/20/2005	33893.23	33221.15	33221.15	0	33719.3	
09/19/2005	33463.23	33021.09	33294.26	0	33221.15	
09/16/2005	33636.72	33152.35	33271.11	0	33294.26	
09/15/2005	33271.11	32601.9	32632.44	0	33271.11	
09/14/2005	32634.98	32110.91	32541.11	0	32632.44	
09/13/2005	33774.05	32298.05	32711.13	0	32541.11	
09/12/2005	32745.25	32202.66	32202.66	0	32711.13	
09/09/2005	32202.66	31485.39	31485.39	0	32202.66	
09/08/2005	31683.55	31181.72	31385.01	0	31467.5	
09/07/2005	32006.88	31250.2	31832.5	0	31385.01	
09/06/2005	32138.01	31605.69	31879.45	0	31832.5	
09/05/2005	31987.33	31405.72	31701.62	0	31879.45	
09/02/2005	32010.49	31594.94	31947.95	0	31701.62	
09/01/2005	31947.95	30907.77	30908.02	0	31947.95	
08/31/2005	30908.02	29998.66	30015.12	0	30908.02	
08/29/2005	30069.82	29737.95	30020.4	0	30015.12	
08/26/2005	30056	29814.17	29814.17	0	30020.4	
08/25/2005	29816.33	29258.04	29372.23	0	29814.17	
08/24/2005	29372.23	28980.58	29191.6	0	29372.23	
08/23/2005	29243.25	28841.32	28951.44	0	29191.6	
08/22/2005	29007.36	28456.86	28456.86	0	28951.44	
08/19/2005	28514.66	27953.3	28000	0	28456.86	
08/18/2005	28334.2	27861.37	27906.28	0	28000	
08/17/2005	28257.65	27683.48	28257.65	0	27906.28	
08/16/2005	28665.82	28069.9	28074.94	0	28257.65	
08/15/2005	28237.86	27866.11	28175.93	0	28074.94	
08/12/2005	29182.23	28106.57	29111.84	0	28175.93	
08/11/2005	29683.21	28967.78	29683.21	0	29111.84	
08/10/2005	29954.26	29478.17	29701	0	29683.21	
08/09/2005	30013.71	29565.79	29924.83	0	29701	
08/08/2005	30125.81	29671.03	29945.44	0	29924.83	
08/05/2005	30123.59	29783.82	30123.59	0	29945.44	
08/04/2005	30163.1	29727.05	29727.05	0	30123.59	
08/03/2005	29996.22	29492.07	29543.48	0	29727.05	
08/02/2005	29881.48	29326.23	29776.69	0	29543.48	
08/01/2005	29935.55	29401.69	29615.29	0	29776.69	
07/29/2005	29731.41	29343.03	29343.03	0	29615.29	
07/28/2005	29465.18	29149.18	29343.03	0	29343.03	
07/27/2005	29164.82	28715.16	29164.82	0	29164.82	
07/26/2005	29436.99	28673.89	28730.69	0	28730.69	
07/25/2005	29312.21	29013.98	29273.25	0	29273.25	
07/22/2005	29418.55	28972.49	29188.09	0	29188.09	
07/21/2005	29163.92	28713.45	28946.95	0	28946.95	
07/20/2005	29008.16	28593.47	28713.45	0	28713.45	
07/19/2005	28675.4	28303.16	28675.4	0	28675.4	
07/18/2005	28630.1	28236.81	28402.65	0	28402.65	
07/15/2005	28778.73	28358.16	28427.27	0	28427.27	
07/14/2005	28500.87	28061.92	28500.87	0	28500.87	
07/13/2005	28185.1	27689.24	28061.92	0	28061.92	
07/12/2005	27920.15	27573.22	27689.24	0	27689.24	
07/11/2005	28054.23	27696.34	27808.07	0	27808.07	
07/08/2005	27963.08	27619.03	27842.43	0	27842.43	
07/07/2005	27952.24	26980.28	27689.5	0	27689.5	
07/06/2005	27803.58	27374.73	27781.35	0	27781.35	
07/05/2005	27774.32	27291.76	27377.55	0	27377.55	
07/04/2005	27852.99	27588.18	27702.25	0	27702.25	
07/01/2005	27616.86	26922.03	27616.86	0	27616.86	
06/30/2005	27417.89	26573.47	26957.32	0	26957.32	
06/29/2005	27204.33	26811.4	27135.9	0	27135.9	
06/28/2005	26825.56	26549.28	26811.4	0	26811.4	
06/27/2005	27033.4	26463.92	26597.8	0	26597.8	
06/24/2005	27046.43	26647.41	27033.4	0	27033.4	
06/23/2005	27186.71	26710.29	27021.54	0	27021.54	
06/22/2005	26866.71	26610.7	26779.27	0	26779.27	
06/21/2005	27019.36	26658.5	26746.4	0	26746.4	
06/20/2005	26728.03	26427.23	26709.17	0	26709.17	
06/17/2005	26755.36	26311.45	26529.32	0	26529.32	
06/16/2005	26579.72	26178.52	26579.72	0	26579.72	
06/15/2005	26287.72	25929.93	26209.42	0	26209.42	
06/14/2005	26006.63	25609.99	25929.93	0	25929.93	
06/13/2005	25730.44	25522.22	25609.99	0	25609.99	
06/10/2005	25739.42	25484.38	25725.19	0	25725.19	
06/09/2005	25881.63	25358.89	25499.99	0	25499.99	
06/08/2005	25862.47	25448.51	25779.75	0	25779.75	
06/07/2005	25734.13	25301	25478.03	0	25478.03	
06/06/2005	26051.55	25436.76	25533.07	0	25533.07	
06/03/2005	26134.12	25673.15	26051.55	0	26051.55	
06/02/2005	25838.01	25230.81	25799.12	0	25799.12	
06/01/2005	25370.72	25081.35	25230.81	0	25230.81	
05/31/2005	25378.17	24789.69	25236.48	0	25236.48	
05/30/2005	24977.78	24138.88	24977.78	0	24977.78	
05/27/2005	24612.31	24054.09	24453.14	0	24453.14	
05/26/2005	24134.63	23900.71	24054.09	0	24054.09	
05/25/2005	24409.3	23890.83	24119.79	0	24119.79	
05/24/2005	24575.54	24002.38	24140.93	0	24140.93	
05/23/2005	25464.89	24223.82	24329.06	0	24329.06	
05/20/2005	25633.51	25205.51	25464.89	0	25464.89	
05/18/2005	25248.17	24828.54	25205.51	0	25205.51	
05/17/2005	25202.85	24772.16	24846.11	0	24846.11	
05/16/2005	25325.67	24844.57	24921.28	0	24921.28	
05/13/2005	25325.67	24937.18	25325.67	0	25325.67	
05/12/2005	25230.06	24638.92	25114.43	0	25114.43	
05/11/2005	24688.26	24309.3	24662.88	0	24662.88	
05/10/2005	25008.65	24631.37	24688.26	0	24688.26	
05/09/2005	25049.31	24593.97	24702.24	0	24702.24	
05/06/2005	25109.15	24795.84	24950.82	0	24950.82	
05/05/2005	25181.38	24560.22	25099.87	0	25099.87	
05/04/2005	24765	24137.94	24560.22	0	24560.22	
05/03/2005	24338.73	24020.55	24137.94	0	24137.94	
05/02/2005	24339.18	23591.64	24252.96	0	24252.96	
04/29/2005	23790.36	23169.51	23591.64	0	23591.64	
04/28/2005	24291.63	23428.36	23519.63	0	23519.63	
04/27/2005	24483.97	23942.48	24070.13	0	24070.13	
04/26/2005	24896.47	24399.24	24483.97	0	24483.97	
04/25/2005	24858.75	24627.41	24798.07	0	24798.07	
04/22/2005	24953.43	24419.37	24730.75	0	24730.75	
04/21/2005	24419.37	23825.22	24419.37	0	24419.37	
04/20/2005	24594.02	24061.63	24175.89	0	24175.89	
04/19/2005	24143.88	23250.91	24143.88	0	24143.88	
04/18/2005	23853.34	22887.85	23285.94	0	23285.94	
04/15/2005	24541.96	23593.07	23853.34	0	23853.34	
04/14/2005	25322.44	24443.51	24541.96	0	24541.96	
04/13/2005	25369.22	24631.96	25293.24	0	25293.24	
04/12/2005	25835.26	24958.91	25077.96	0	25077.96	
04/11/2005	25969.01	25274.88	25370.26	0	25370.26	
04/08/2005	26104.33	25659.83	25729.88	0	25729.88	
04/07/2005	26229.01	25732.92	25798.04	0	25798.04	
04/06/2005	26226.74	25682.54	26056.61	0	26056.61	
04/05/2005	25682.54	25187.27	25682.54	0	25682.54	
04/04/2005	25973.94	25337.47	25445.12	0	25445.12	
04/01/2005	25983.1	25538.22	25740.76	0	25740.76	
03/31/2005	25557.76	24600.92	25557.76	0	25557.76	
03/30/2005	24788.64	24355.06	24600.92	0	24600.92	
03/29/2005	24934.15	24243.91	24479.67	0	24479.67	
03/28/2005	25587.66	24783.92	24842.21	0	24842.21	
03/25/2005	25524.78	25040.74	25502.6	0	25502.6	
03/24/2005	25119.67	24439.26	25068.49	0	25068.49	
03/23/2005	25218.21	24158.65	24439.26	0	24439.26	
03/22/2005	25218.21	24422.24	25218.21	0	25218.21	
03/21/2005	25405.99	24457.04	24636.68	0	24636.68	
03/18/2005	25458.76	24475.97	25348.51	0	25348.51	
03/17/2005	25836.43	23874.68	24438.77	0	24438.77	
03/16/2005	26547.17	25257.54	25331.7	0	25331.7	
03/15/2005	27058.95	26156.65	26547.17	0	26547.17	
03/14/2005	27572.79	26816.56	26936.75	0	26936.75	
03/11/2005	27716.43	27471.93	27572.79	0	27572.79	
03/10/2005	27935.6	27357.15	27519.81	0	27519.81	
03/09/2005	27811.88	27463.04	27746.37	0	27746.37	
03/08/2005	27929.37	27594.02	27698.34	0	27698.34	
03/07/2005	27883.79	27539.3	27789.92	0	27789.92	
03/04/2005	27802.24	27296.23	27663.22	0	27663.22	
03/03/2005	27808.27	27224.17	27558.88	0	27558.88	
03/02/2005	27964.78	27168.53	27226.38	0	27226.38	
03/01/2005	28400.02	27631.54	27768.46	0	27768.46	
02/28/2005	28409.54	27861.84	28396.17	0	28396.17	
02/25/2005	28067.14	27295	28031.45	0	28031.45	
02/24/2005	27445.25	26921.27	27354.57	0	27354.57	
02/23/2005	26921.27	26403.76	26921.27	0	26921.27	
02/22/2005	27121.15	26553.89	26657.4	0	26657.4	
02/21/2005	27392.98	26720.81	26864.27	0	26864.27	
02/18/2005	27299.73	26868.18	27293.22	0	27293.22	
02/17/2005	27798.93	26868.92	27000.44	0	27000.44	
02/16/2005	28164.08	26890.06	27661.58	0	27661.58	
02/15/2005	28325.41	27922.17	28164.08	0	28164.08	
02/14/2005	28065.01	27736.29	28003.6	0	28003.6	
02/11/2005	27954.64	27234.88	27736.29	0	27736.29	
02/10/2005	27777.17	27095.24	27308.78	0	27308.78	
02/09/2005	28366.35	27378.01	27528.08	0	27528.08	
02/08/2005	28315.39	27925.01	28269.69	0	28269.69	
02/07/2005	28402.72	27813.16	28201.72	0	28201.72	
02/04/2005	27898.96	27465.39	27813.16	0	27813.16	
02/03/2005	28074.09	27476.75	27554.79	0	27554.79	
02/02/2005	28278.12	27729.1	27936.53	0	27936.53	
02/01/2005	27859.75	27330.35	27849.79	0	27849.79	
01/31/2005	27353.71	26850.63	27330.35	0	27330.35	
01/28/2005	27471.22	26975.18	27074.09	0	27074.09	
01/27/2005	27661.82	27056.02	27302.74	0	27302.74	
01/26/2005	27284.45	26781.69	27056.02	0	27056.02	
01/25/2005	26860.59	26246.66	26859.99	0	26859.99	
01/24/2005	26469.4313	26469.4313	26469.4313	0	26469.4313	
01/19/2005	26918.1	26443.18	26918.1	0	26918.1	
01/18/2005	26905.89	26624.3	26813.13	0	26813.13	
01/17/2005	26835.19	26359.87	26768.9	0	26768.9	
01/14/2005	26749.75	26240.08	26362.68	0	26362.68	
01/13/2005	26565.55	26081.8	26493.02	0	26493.02	
01/12/2005	26575	25804.1	26271.34	0	26271.34	
01/11/2005	26181.12	25581.95	26110.17	0	26110.17	
01/10/2005	25731.48	25141.97	25537.05	0	25537.05	
01/07/2005	25308.25	24481.07	25308.25	0	25308.25	
01/06/2005	24588.41	24237.72	24561.85	0	24561.85	
01/05/2005	25042	24263.97	24422.94	0	24422.94	
01/04/2005	25602.23	24992.82	25042	0	25042	
01/03/2005	25508.11	24918.24	25445.15	0	25445.15	
12/29/2004	25.10619	24.83784	24.97168	0	24.97168	
12/28/2004	24.93582	24.58376	24.93582	0	24.93582	
12/27/2004	24.60106	24.40985	24.59084	0	24.59084	
12/24/2004	24.64645	24.38215	24.53772	0	24.53772	
12/23/2004	24.84191	24.34564	24.43082	0	24.43082	
12/22/2004	24.54801	24.0258	24.52529	0	24.52529	
12/21/2004	24.39956	23.95249	24.01596	0	24.01596	
12/20/2004	24.71792	24.2363	24.34141	0	24.34141	
12/17/2004	24.36063	23.18158	24.36063	0	24.36063	
12/16/2004	23.9352	23.28969	23.9352	0	23.9352	
12/15/2004	23.55227	23.12389	23.28969	0	23.28969	
12/14/2004	23.96849	23.32929	23.4179	0	23.4179	
12/13/2004	23.63475	22.94367	23.63475	0	23.63475	
12/10/2004	23.01339	22.52636	22.94367	0	22.94367	
12/09/2004	22.90373	22.23376	22.67988	0	22.67988	
12/08/2004	23.07558	22.46977	22.62544	0	22.62544	
12/07/2004	23.07558	22.7598	23.07558	0	23.07558	
12/06/2004	23.28624	22.89295	23.04951	0	23.04951	
12/03/2004	23.21979	22.93036	23.00807	0	23.00807	
12/02/2004	23.15025	22.56087	23.15006	0	23.15006	
12/01/2004	22.85668	22.48198	22.56087	0	22.56087	
11/30/2004	22.79916	22.35668	22.4862	0	22.4862	
11/29/2004	23.29743	22.64888	22.79916	0	22.79916	
11/26/2004	23.51126	23.165	23.29321	0	23.29321	
11/25/2004	23.5879	23.29473	23.46446	0	23.46446	
11/24/2004	23.70579	23.3965	23.51634	0	23.51634	
11/23/2004	23.51504	22.93137	23.47244	0	23.47244	
11/22/2004	23.1767	22.808	22.8774	0	22.8774	
11/19/2004	23.19638	22.897	23.1767	0	23.1767	
11/18/2004	23.15195	22.5664	23.13259	0	23.13259	
11/17/2004	22.5664	22.10469	22.5664	0	22.5664	
11/12/2004	22.32648	22.02152	22.10469	0	22.10469	
11/11/2004	22.76094	21.95949	22.18687	0	22.18687	
11/10/2004	22.80096	22.54428	22.61803	0	22.61803	
11/09/2004	22.65105	22.28554	22.54428	0	22.54428	
11/08/2004	23.2409	22.53043	22.61599	0	22.61599	
11/05/2004	23.30889	22.92977	23.21557	0	23.21557	
11/04/2004	23.65785	22.96179	23.00645	0	23.00645	
11/03/2004	23.67413	23.21118	23.43779	0	23.43779	
11/02/2004	23.22579	22.71185	23.21556	0	23.21556	
11/01/2004	23.11368	22.72345	22.85794	0	22.85794	
10/28/2004	22.89989	22.52832	22.89989	0	22.89989	
10/27/2004	22.69154	22.1425	22.56577	0	22.56577	
10/26/2004	22.16444	21.73115	22.1425	0	22.1425	
10/25/2004	22.24397	21.70593	21.90782	0	21.90782	
10/22/2004	22.48213	22.11923	22.24397	0	22.24397	
